search_longitude,search_latitude,arrive,leave,search_method,timestamp,geometry,x,y,new_x,new_y,arrive_date,dayOfWeek
-58.55683721601963,-34.72811736030782,2021-02-03 10:56:41.834000+00:00,2021-02-03 11:56:41.834000+00:00,searchInThisArea,2021-02-03T07:56:46.890-03:00,POINT (-58.55683721601963 -34.72811736030782),-58.55683721601963,-34.72811736030782,-0.018694216019632393,-0.02256036030782127,2021-02-03,2
-58.45897246152162,-34.61829565260808,2021-02-08 05:33:27.798000+00:00,2021-02-08 06:33:27.798000+00:00,searchInThisArea,2021-02-08T02:38:24.366-03:00,POINT (-58.45897246152162 -34.61829565260808),-58.45897246152162,-34.61829565260808,0.07917053847837963,0.08726134739191593,2021-02-08,0
-58.4644042700529,-34.64601435101546,2021-02-01 14:05:39.492000+00:00,2021-02-01 15:05:39.492000+00:00,searchInThisArea,2021-02-01T11:06:14.964-03:00,POINT (-58.4644042700529 -34.64601435101546),-58.4644042700529,-34.64601435101546,0.0737387299470953,0.059542648984539426,2021-02-01,0
-58.44909589737653,-34.57393149966682,2021-01-25 15:45:34.179000+00:00,2021-01-25 16:45:34.179000+00:00,this_area,2021-01-25T18:34:13.333GMT-03:00,POINT (-58.44909589737653 -34.57393149966682),-58.44909589737653,-34.57393149966682,0.08904710262346782,0.131625500333179,2021-01-25,0
-58.4145898,-34.556439149999996,2021-02-21 18:02:04.586000+00:00,2021-02-21 19:02:04.586000+00:00,google,2021-02-21T15:02:16.545-03:00,POINT (-58.4145898 -34.55643915),-58.4145898,-34.556439149999996,0.12355319999999637,0.14911785000000322,2021-02-21,6
-58.43425758183003,-34.5727734007451,2020-09-19 16:00:06.517000+00:00,2020-09-19 17:00:06.517000+00:00,this_area,2020-09-19T18:57:35.201GMT-03:00,POINT (-58.43425758183003 -34.5727734007451),-58.43425758183003,-34.5727734007451,0.10388541816996621,0.1327835992548998,2020-09-19,5
-58.39010003954172,-34.58807888073066,2021-02-26 10:27:16.999000+00:00,2021-02-26 11:27:16.999000+00:00,searchInThisArea,2021-02-26T07:28:22.260-03:00,POINT (-58.39010003954172 -34.58807888073066),-58.39010003954172,-34.58807888073066,0.1480429604582767,0.11747811926933593,2021-02-26,4
-58.369919434189804,-34.60288562826972,2020-12-21 06:45:00+00:00,2020-12-21 15:00:00+00:00,this_area,2020-12-18T18:41:25.260GMT-03:00,POINT (-58.3699194341898 -34.60288562826972),-58.369919434189804,-34.60288562826972,0.1682235658101945,0.10267137173028118,2020-12-21,0
-58.4493521,-34.5467522,2021-02-17 13:00:54.674000+00:00,2021-02-17 14:00:54.674000+00:00,update_time_home,2021-02-17T15:55:30.486GMT-03:00,POINT (-58.4493521 -34.5467522),-58.4493521,-34.5467522,0.08879089999999934,0.15880479999999864,2021-02-17,2
-58.38830664753914,-34.583695329931466,2021-02-01 17:50:51.811000+00:00,2021-02-01 18:50:51.811000+00:00,searchInThisArea,2021-02-01T14:52:43.584-03:00,POINT (-58.38830664753914 -34.58369532993147),-58.38830664753914,-34.583695329931466,0.14983635246085925,0.1218616700685331,2021-02-01,0
-58.455358855426304,-34.61750928495979,2021-02-08 05:38:42.027000+00:00,2021-02-08 06:38:42.027000+00:00,searchInThisArea,2021-02-08T02:39:41.080-03:00,POINT (-58.4553588554263 -34.61750928495979),-58.455358855426304,-34.61750928495979,0.08278414457369365,0.08804771504021147,2021-02-08,0
-57.54671864211559,-38.003567724376346,2020-12-30 07:00:00+00:00,2021-01-02 07:15:00+00:00,this_area,2020-12-12T21:40:29.861GMT-03:00,POINT (-57.54671864211559 -38.00356772437635),-57.54671864211559,-38.003567724376346,0.9914243578844051,-3.298010724376347,2020-12-30,2
-58.40452495962381,-34.605651889283834,2021-02-28 21:55:00+00:00,2021-03-03 07:55:00+00:00,updateTimeHome,2021-02-25T21:57:30.558-03:00,POINT (-58.40452495962381 -34.60565188928383),-58.40452495962381,-34.605651889283834,0.13361804037619152,0.09990511071616481,2021-02-28,6
-58.4383848309517,-34.567579563493354,2020-11-28 19:00:04.164000+00:00,2020-11-28 20:00:04.164000+00:00,this_area,2020-11-28T21:57:13.014GMT-03:00,POINT (-58.4383848309517 -34.56757956349335),-58.4383848309517,-34.567579563493354,0.09975816904830026,0.1379774365066453,2020-11-28,5
-58.394373804330826,-34.592255749771994,2021-01-25 06:09:25.721000+00:00,2021-01-25 07:09:25.721000+00:00,searchInThisArea,2021-01-25T03:10:13.888-03:00,POINT (-58.39437380433083 -34.59225574977199),-58.394373804330826,-34.592255749771994,0.14376919566917223,0.1133012502280053,2021-01-25,0
-58.43736492097378,-34.64572501009985,2021-02-10 21:00:00+00:00,2021-02-10 22:00:00+00:00,updateTimeHome,2021-02-09T22:36:29.686-03:00,POINT (-58.43736492097378 -34.64572501009985),-58.43736492097378,-34.64572501009985,0.10077807902622027,0.05983198990014671,2021-02-10,2
-80.1278541,25.78374,2021-02-14 14:00:07.224000+00:00,2021-02-14 15:00:07.224000+00:00,google,2021-02-14T18:57:17.265GMT-05:00,POINT (-80.12785409999999 25.78374),-80.1278541,25.78374,-21.589711099999995,60.489297,2021-02-14,6
-58.4265317,-34.5780655,2021-02-28 09:00:44.212000+00:00,2021-02-28 10:00:44.212000+00:00,google,2021-02-28T12:00:50.234GMT-03:00,POINT (-58.4265317 -34.5780655),-58.4265317,-34.5780655,0.11161129999999986,0.12749149999999787,2021-02-28,6
-58.48434510000001,-34.5741687,2020-09-21 08:15:57.813000+00:00,2020-09-21 09:15:57.813000+00:00,google,2020-09-21T11:21:36.220GMT-03:00,POINT (-58.48434510000001 -34.5741687),-58.48434510000001,-34.5741687,0.05379789999998508,0.13138829999999757,2020-09-21,0
-58.37025808132072,-34.62256017722425,2021-01-31 13:00:00+00:00,2021-01-31 14:00:00+00:00,updateTimeHome,2021-01-30T17:44:05.151-03:00,POINT (-58.37025808132072 -34.62256017722425),-58.37025808132072,-34.62256017722425,0.16788491867927746,0.0829968227757476,2021-01-31,6
-58.4546785801649,-34.5641474718672,2021-02-25 11:20:09.755000+00:00,2021-02-25 12:20:09.755000+00:00,searchInThisArea,2021-02-25T08:26:22.532-03:00,POINT (-58.4546785801649 -34.5641474718672),-58.4546785801649,-34.5641474718672,0.08346441983509578,0.1414095281327974,2021-02-25,3
-58.39085843414068,-34.60310943832812,2020-09-30 14:30:53.498000+00:00,2020-09-30 15:30:53.498000+00:00,this_area,2020-09-30T17:24:10.044GMT-03:00,POINT (-58.39085843414068 -34.60310943832812),-58.39085843414068,-34.60310943832812,0.14728456585931582,0.1024475616718803,2020-09-30,2
-58.3797583,-34.5996687,2020-11-05 05:45:31.781000+00:00,2020-11-05 06:45:31.781000+00:00,google,2020-11-05T08:44:15.971GMT-03:00,POINT (-58.3797583 -34.5996687),-58.3797583,-34.5996687,0.15838469999999916,0.1058882999999966,2020-11-05,3
-58.38594430000001,-34.5955831,2020-11-25 06:15:00+00:00,2020-11-25 14:30:00+00:00,google,2020-11-25T08:13:12.032GMT-03:00,POINT (-58.38594430000001 -34.5955831),-58.38594430000001,-34.5955831,0.15219869999998537,0.10997389999999996,2020-11-25,2
-58.426200896501534,-34.58372320917294,2021-01-25 16:22:37.241000+00:00,2021-01-25 17:22:37.241000+00:00,searchInThisArea,2021-01-25T13:22:45.029-03:00,POINT (-58.42620089650153 -34.58372320917294),-58.426200896501534,-34.58372320917294,0.11194210349846401,0.12183379082706125,2021-01-25,0
-58.38160011917353,-34.60370000697988,2021-03-01 23:00:00+00:00,2021-03-02 00:00:00+00:00,updateTimeHome,2021-02-27T22:44:01.436-03:00,POINT (-58.38160011917353 -34.60370000697988),-58.38160011917353,-34.60370000697988,0.15654288082647128,0.10185699302012097,2021-03-01,0
-58.42830542474985,-34.57882018332375,2021-02-11 14:13:35.317000+00:00,2021-02-11 15:13:35.317000+00:00,searchInThisArea,2021-02-11T11:13:46.815-03:00,POINT (-58.42830542474985 -34.57882018332375),-58.42830542474985,-34.57882018332375,0.10983757525014681,0.12673681667624948,2021-02-11,3
-58.4414453,-34.6204934,2021-02-24 20:02:54.011000+00:00,2021-02-24 21:02:54.011000+00:00,google,2021-02-24T17:05:47.313-03:00,POINT (-58.4414453 -34.6204934),-58.4414453,-34.6204934,0.0966977,0.08506359999999802,2021-02-24,2
-58.39705768972636,-34.59502678074402,2021-02-17 16:39:56.025000+00:00,2021-02-17 17:39:56.025000+00:00,searchInThisArea,2021-02-17T13:41:01.001-03:00,POINT (-58.39705768972636 -34.59502678074402),-58.39705768972636,-34.59502678074402,0.14108531027363824,0.11053021925597761,2021-02-17,2
-58.38279034999999,-34.588147849999984,2021-01-28 02:16:11.513000+00:00,2021-01-28 03:16:11.513000+00:00,google,2021-01-27T23:16:28.961-03:00,POINT (-58.38279034999999 -34.58814784999998),-58.38279034999999,-34.588147849999984,0.15535265000000464,0.1174091500000145,2021-01-28,3
-58.43002505600452,-34.567914178636535,2021-02-19 18:46:08.970000+00:00,2021-02-19 19:46:08.970000+00:00,searchInThisArea,2021-02-19T16:12:42.595-03:00,POINT (-58.43002505600452 -34.56791417863653),-58.43002505600452,-34.567914178636535,0.10811794399548091,0.13764282136346395,2021-02-19,4
-58.508599363267415,-34.67659880152479,2021-02-26 01:00:00+00:00,2021-02-26 03:30:00+00:00,updateTimeHome,2021-02-24T19:52:41.659-03:00,POINT (-58.50859936326741 -34.67659880152479),-58.508599363267415,-34.67659880152479,0.029543636732583423,0.028958198475208974,2021-02-26,4
-58.79179805517197,-34.655734956926416,2021-01-28 19:11:40.856000+00:00,2021-01-28 20:11:40.856000+00:00,searchInThisArea,2021-01-28T16:12:08.539-03:00,POINT (-58.79179805517197 -34.65573495692642),-58.79179805517197,-34.655734956926416,-0.2536550551719685,0.049822043073582734,2021-01-28,3
-58.61620657145976,-34.392580169752165,2021-01-28 15:50:00+00:00,2021-01-28 16:50:00+00:00,updateTimeHome,2021-01-28T05:30:16.528-03:00,POINT (-58.61620657145976 -34.39258016975216),-58.61620657145976,-34.392580169752165,-0.07806357145976506,0.31297683024783396,2021-01-28,3
-58.38691458106042,-34.6054316735567,2020-11-19 13:30:17+00:00,2020-11-19 14:30:00+00:00,this_area,2020-11-16T13:41:43.415GMT-03:00,POINT (-58.38691458106042 -34.6054316735567),-58.38691458106042,-34.6054316735567,0.1512284189395814,0.10012532644329752,2020-11-19,3
-58.40578727424144,-34.5796555013782,2020-12-11 17:45:06.845000+00:00,2020-12-11 18:45:06.845000+00:00,this_area,2020-12-11T20:37:30.272GMT-03:00,POINT (-58.40578727424144 -34.5796555013782),-58.40578727424144,-34.5796555013782,0.1323557257585577,0.12590149862180056,2020-12-11,4
-58.3968028,-34.5984401,2021-01-26 15:15:49.773000+00:00,2021-01-26 16:15:49.773000+00:00,google,2021-01-26T18:02:11.874GMT-03:00,POINT (-58.3968028 -34.5984401),-58.3968028,-34.5984401,0.1413401999999948,0.10711690000000118,2021-01-26,1
-58.55306535959244,-34.692644061416274,2021-02-09 07:04:48.765000+00:00,2021-02-09 08:04:48.765000+00:00,searchInThisArea,2021-02-09T04:06:16.643-03:00,POINT (-58.55306535959244 -34.69264406141627),-58.55306535959244,-34.692644061416274,-0.014922359592439705,0.012912938583724554,2021-02-09,1
-58.37842773646116,-34.597283833082365,2021-02-22 12:10:00+00:00,2021-02-22 13:30:00+00:00,searchInThisArea,2021-02-22T07:47:15.386-03:00,POINT (-58.37842773646116 -34.59728383308236),-58.37842773646116,-34.597283833082365,0.15971526353883547,0.108273166917634,2021-02-22,0
-58.40094610000001,-34.5982042,2020-12-14 06:30:16.601000+00:00,2020-12-14 07:30:16.601000+00:00,update_vehicle,2020-12-14T09:25:04.981GMT-03:00,POINT (-58.40094610000001 -34.5982042),-58.40094610000001,-34.5982042,0.13719689999998508,0.10735280000000103,2020-12-14,0
-58.3894367,-34.6018327,2020-09-27 16:30:33.240000+00:00,2020-09-27 17:30:33.240000+00:00,google,2020-09-27T19:30:26.347GMT-03:00,POINT (-58.3894367 -34.6018327),-58.3894367,-34.6018327,0.14870630000000062,0.1037242999999961,2020-09-27,6
-58.38543989999999,-34.5870316,2021-01-05 11:30:00+00:00,2021-01-05 11:45:00+00:00,update_time_home,2021-01-05T07:04:13.331GMT-03:00,POINT (-58.38543989999999 -34.5870316),-58.38543989999999,-34.5870316,0.15270310000001075,0.11852539999999578,2021-01-05,1
-58.5807678848505,-34.42441968002029,2021-01-30 13:00:00+00:00,2021-02-01 16:00:00+00:00,searchInThisArea,2021-01-25T20:17:24.925-03:00,POINT (-58.5807678848505 -34.42441968002029),-58.5807678848505,-34.42441968002029,-0.042624884850503975,0.28113731997970604,2021-01-30,5
-58.46920039504767,-34.56669525643168,2021-01-25 21:22:00+00:00,2021-01-25 23:22:00+00:00,updateTimeHome,2021-01-25T13:23:55.749-03:00,POINT (-58.46920039504767 -34.56669525643168),-58.46920039504767,-34.56669525643168,0.06894260495232629,0.13886174356832015,2021-01-25,0
-58.40286266058683,-34.59439475094002,2021-02-23 16:06:16.980000+00:00,2021-02-23 17:06:16.980000+00:00,searchInThisArea,2021-02-23T13:06:47.685-03:00,POINT (-58.40286266058683 -34.59439475094002),-58.40286266058683,-34.59439475094002,0.1352803394131712,0.11116224905997996,2021-02-23,1
-58.37780009955168,-34.59719330929751,2021-01-29 03:47:15.605000+00:00,2021-01-29 04:47:15.605000+00:00,searchInThisArea,2021-01-29T00:47:56.177-03:00,POINT (-58.37780009955168 -34.59719330929751),-58.37780009955168,-34.59719330929751,0.16034290044832034,0.10836369070248963,2021-01-29,4
-58.4265317,-34.5780655,2021-01-09 13:45:01.865000+00:00,2021-01-09 14:45:01.865000+00:00,google,2021-01-09T16:39:42.771GMT-03:00,POINT (-58.4265317 -34.5780655),-58.4265317,-34.5780655,0.11161129999999986,0.12749149999999787,2021-01-09,5
-58.379516042768955,-34.61283231292579,2021-02-17 18:07:20.148000+00:00,2021-02-17 19:07:20.148000+00:00,updateVehicle,2021-02-17T15:08:28.191-03:00,POINT (-58.37951604276896 -34.61283231292579),-58.379516042768955,-34.61283231292579,0.1586269572310428,0.09272468707420956,2021-02-17,2
-58.44742454588413,-34.63285314490954,2021-02-08 12:13:24.027000+00:00,2021-02-08 13:13:24.027000+00:00,searchInThisArea,2021-02-08T09:13:36.255-03:00,POINT (-58.44742454588413 -34.63285314490954),-58.44742454588413,-34.63285314490954,0.09071845411586565,0.07270385509045951,2021-02-08,0
-58.425810000000006,-34.60607895,2021-02-08 10:30:00+00:00,2021-02-08 11:30:00+00:00,updateTimeHome,2021-02-06T13:30:22.979-03:00,POINT (-58.42581000000001 -34.60607895),-58.425810000000006,-34.60607895,0.11233299999999247,0.09947805000000187,2021-02-08,0
-58.4275925,-34.5958231,2020-11-30 12:30:55.163000+00:00,2020-11-30 13:30:55.163000+00:00,google,2020-11-30T15:53:15.028GMT-03:00,POINT (-58.4275925 -34.5958231),-58.4275925,-34.5958231,0.11055049999999511,0.10973390000000194,2020-11-30,0
-58.51240240037441,-34.66184519351495,2022-03-04 18:04:00+00:00,2022-03-04 19:04:00+00:00,updateTimeHome,2021-01-29T11:06:07.551-03:00,POINT (-58.51240240037441 -34.66184519351495),-58.51240240037441,-34.66184519351495,0.025740599625585503,0.043711806485049465,2022-03-04,4
-58.5680868,-34.6414106,2021-02-03 06:00:59.295000+00:00,2021-02-03 06:45:28.235000+00:00,update_time_home,2021-02-03T8:47:05.719GMT-03:00,POINT (-58.5680868 -34.6414106),-58.5680868,-34.6414106,-0.029943800000005183,0.0641463999999985,2021-02-03,2
-58.39052751660347,-34.58905238903052,2021-02-10 18:48:52.459000+00:00,2021-02-10 19:48:52.459000+00:00,searchInThisArea,2021-02-10T15:49:53.433-03:00,POINT (-58.39052751660347 -34.58905238903052),-58.39052751660347,-34.58905238903052,0.1476154833965282,0.1165046109694785,2021-02-10,2
-58.4621823951602,-34.622301873164545,2020-12-18 16:00:53+00:00,2020-12-18 16:15:53+00:00,update_time_home,2020-12-17T13:41:42.101GMT-03:00,POINT (-58.4621823951602 -34.62230187316455),-58.4621823951602,-34.622301873164545,0.07596060483979983,0.08325512683545355,2020-12-18,4
-58.40942032635213,-34.60088179765381,2021-02-23 13:00:00+00:00,2021-02-24 14:00:00+00:00,searchInThisArea,2021-02-23T01:01:21.766-03:00,POINT (-58.40942032635213 -34.60088179765381),-58.40942032635213,-34.60088179765381,0.1287226736478715,0.10467520234618632,2021-02-23,1
-63.2380785048008,-32.407028696003835,2021-04-03 08:26:00+00:00,2021-04-03 09:26:00+00:00,searchInThisArea,2021-02-03T00:24:04.836-03:00,POINT (-63.2380785048008 -32.40702869600383),-63.2380785048008,-32.407028696003835,-4.6999355048007985,2.2985283039961644,2021-04-03,5
-58.492411036877726,-34.48068902946899,2020-12-12 23:15:00+00:00,2020-12-12 23:30:00+00:00,update_time_home,2020-12-10T16:29:21.023GMT-03:00,POINT (-58.49241103687773 -34.48068902946899),-58.492411036877726,-34.48068902946899,0.04573196312227168,0.22486797053100815,2020-12-12,5
-57.553616277873516,-38.01031768992538,2020-11-17 08:30:43.307000+00:00,2020-11-17 09:00:00+00:00,this_area,2020-11-17T11:23:16.293GMT-03:00,POINT (-57.55361627787352 -38.01031768992538),-57.553616277873516,-38.01031768992538,0.984526722126482,-3.3047606899253807,2020-11-17,1
-58.37503330000001,-34.6125461,2021-02-01 22:45:45.206000+00:00,2021-02-01 23:45:45.206000+00:00,google,2021-02-02T01:45:19.886GMT-03:00,POINT (-58.37503330000001 -34.6125461),-58.37503330000001,-34.6125461,0.16310969999998548,0.0930108999999959,2021-02-01,0
-58.80732999999999,-34.3668909,2021-02-03 05:30:22.655000+00:00,2021-02-03 06:30:22.655000+00:00,google,2021-02-03T08:29:53.326GMT-03:00,POINT (-58.80732999999999 -34.3668909),-58.80732999999999,-34.3668909,-0.2691869999999952,0.3386660999999975,2021-02-03,2
-58.4630611538887,-34.618973854231214,2021-02-08 05:32:39.890000+00:00,2021-02-08 06:32:39.890000+00:00,searchInThisArea,2021-02-08T02:33:10.136-03:00,POINT (-58.4630611538887 -34.61897385423121),-58.4630611538887,-34.618973854231214,0.07508184611129565,0.08658314576878468,2021-02-08,0
-58.37879309999999,-34.597275,2021-02-04 17:30:52.732000+00:00,2021-02-04 18:30:52.732000+00:00,google,2021-02-04T20:17:15.608GMT-03:00,POINT (-58.37879309999999 -34.597275),-58.37879309999999,-34.597275,0.15934990000000937,0.10828199999999555,2021-02-04,3
-58.438061624765396,-34.59591327034036,2021-01-27 20:22:55.173000+00:00,2021-01-28 15:00:00+00:00,updateTimeHome,2021-01-27T17:23:30.843-03:00,POINT (-58.4380616247654 -34.59591327034036),-58.438061624765396,-34.59591327034036,0.10008137523460192,0.10964372965963776,2021-01-27,2
-58.450381346046925,-34.6179664827763,2021-02-24 13:00:00.024000+00:00,2021-02-24 14:00:00.024000+00:00,this_area,2021-02-24T15:47:26.141GMT-03:00,POINT (-58.45038134604692 -34.6179664827763),-58.450381346046925,-34.6179664827763,0.08776165395307345,0.08759051722369549,2021-02-24,2
-58.4732324257493,-34.52294414414138,2021-02-28 10:45:58.396000+00:00,2021-02-28 11:45:58.396000+00:00,this_area,2021-02-28T13:37:02.903GMT-03:00,POINT (-58.4732324257493 -34.52294414414138),-58.4732324257493,-34.52294414414138,0.06491057425069613,0.18261285585862197,2021-02-28,6
-58.463347144424915,-34.618808305119266,2021-02-19 02:30:13.847000+00:00,2021-02-19 03:30:13.847000+00:00,searchInThisArea,2021-02-18T23:30:17.951-03:00,POINT (-58.46334714442492 -34.61880830511927),-58.463347144424915,-34.618808305119266,0.07479585557508273,0.08674869488073256,2021-02-19,4
-67.49416083097458,-45.87674561337375,2021-02-18 19:41:00+00:00,2021-02-14 20:45:36.693000+00:00,this_area,2021-02-14T22:43:20.308GMT-03:00,POINT (-67.49416083097458 -45.87674561337375),-67.49416083097458,-45.87674561337375,-8.95601783097458,-11.17118861337375,2021-02-18,3
-58.42840390000001,-34.5955037,2020-12-15 10:30:14.756000+00:00,2020-12-15 11:30:14.756000+00:00,google,2020-12-15T13:22:23.764GMT-03:00,POINT (-58.42840390000001 -34.5955037),-58.42840390000001,-34.5955037,0.10973909999998455,0.11005329999999702,2020-12-15,1
-58.51683340966701,-34.83744028741568,2021-02-27 10:00:00+00:00,2021-02-27 16:00:00+00:00,updateTimeHome,2021-02-26T18:54:28.340-03:00,POINT (-58.51683340966701 -34.83744028741568),-58.51683340966701,-34.83744028741568,0.02130959033299007,-0.13188328741568256,2021-02-27,5
-58.47594581544399,-34.58263867218184,2021-02-08 20:41:42.503000+00:00,2021-02-08 21:41:42.503000+00:00,searchInThisArea,2021-02-08T17:42:19.127-03:00,POINT (-58.47594581544399 -34.58263867218184),-58.47594581544399,-34.58263867218184,0.062197184556005425,0.12291832781816225,2021-02-08,0
-58.39795991778374,-34.603712977365745,2020-11-19 14:00:17+00:00,2020-11-20 15:00:00+00:00,update_time_home,2020-11-16T13:56:22.302GMT-03:00,POINT (-58.39795991778374 -34.60371297736575),-58.39795991778374,-34.603712977365745,0.14018308221626086,0.1018440226342534,2020-11-19,3
-58.58093369999999,-34.4212495,2021-02-21 11:15:12.865000+00:00,2021-02-21 12:15:12.865000+00:00,google,2021-02-21T14:04:24.001GMT-03:00,POINT (-58.58093369999999 -34.4212495),-58.58093369999999,-34.4212495,-0.04279069999999052,0.28430749999999705,2021-02-21,6
-58.446923,-34.583735,2021-02-08 12:15:34.201000+00:00,2021-02-08 13:15:34.201000+00:00,google,2021-02-08T15:18:25.410GMT-03:00,POINT (-58.446923 -34.583735),-58.446923,-34.583735,0.09121999999999986,0.12182200000000165,2021-02-08,0
-58.404491767287254,-34.60104683056581,2021-02-12 11:30:00+00:00,2021-02-12 19:30:00+00:00,searchInThisArea,2021-02-11T18:36:38.749-03:00,POINT (-58.40449176728725 -34.60104683056581),-58.404491767287254,-34.60104683056581,0.1336512327127437,0.10451016943419233,2021-02-12,4
-58.4225209057331,-34.5738784952532,2021-02-09 09:15:52.794000+00:00,2021-02-09 10:15:52.794000+00:00,this_area,2021-02-09T12:09:18.883GMT-03:00,POINT (-58.4225209057331 -34.5738784952532),-58.4225209057331,-34.5738784952532,0.11562209426689662,0.13167850474680165,2021-02-09,1
-58.45192389999999,-34.5592956,2020-09-17 05:15:10.789000+00:00,2020-09-17 06:15:10.789000+00:00,google,2020-09-17T08:12:46.239GMT-03:00,POINT (-58.45192389999999 -34.5592956),-58.45192389999999,-34.5592956,0.0862191000000081,0.1462614000000002,2020-09-17,3
-58.57939745,-34.4214432,2021-02-27 10:45:00+00:00,2021-02-27 11:45:00+00:00,google,2021-02-22T14:46:45.175-03:00,POINT (-58.57939745 -34.4214432),-58.57939745,-34.4214432,-0.04125445000000383,0.2841138000000001,2021-02-27,5
-58.79940714687108,-34.35274360723726,2020-12-27 11:30:42.601000+00:00,2020-12-27 12:30:42.601000+00:00,this_area,2020-12-27T14:28:07.160GMT-03:00,POINT (-58.79940714687108 -34.35274360723726),-58.79940714687108,-34.35274360723726,-0.2612641468710848,0.3528133927627408,2020-12-27,6
-58.451495133340366,-34.55979441183764,2021-02-26 10:30:57.918000+00:00,2021-02-26 11:30:57.918000+00:00,this_area,2021-02-26T13:29:13.340GMT-03:00,POINT (-58.45149513334037 -34.55979441183764),-58.451495133340366,-34.55979441183764,0.0866478666596322,0.14576258816235566,2021-02-26,4
-58.36614120751619,-34.623949554582,2021-02-13 08:25:10.769000+00:00,2021-02-13 09:25:10.769000+00:00,searchInThisArea,2021-02-13T05:27:41.713-03:00,POINT (-58.36614120751619 -34.623949554582),-58.36614120751619,-34.623949554582,0.17200179248380465,0.08160744541800113,2021-02-13,5
